date      	time	Q	Flag
2011-03-03	0:00	13.4221632	C
2011-03-04	0:00	13.0540448	C
2011-03-05	0:00	13.167312	C
2011-03-06	0:00	12.3744416	C
2011-03-07	0:00	11.7797888	C
2011-03-08	0:00	10.7887008	C
2011-03-09	0:00	10.6188	C
2011-03-10	0:00	13.7053312	C
2011-03-11	0:00	13.4221632	C
2011-03-12	0:00	15.9706752	C
2011-03-13	0:00	15.3193888	C
2011-03-14	0:00	15.0928544	C
2011-03-15	0:00	25.5134368	C
2011-03-16	0:00	35.396	C
2011-03-17	0:00	55.21776	C
2011-03-18	0:00	52.952416	C
2011-03-19	0:00	44.740544	C
2011-03-20	0:00	51.819744	C
2011-03-21	0:00	61.447456	C
2011-03-22	0:00	57.766272	C
2011-03-23	0:00	82.968224	C
2011-03-24	0:00	66.261312	C
2011-03-25	0:00	54.651424	C
2011-03-26	0:00	47.005888	C
2011-03-27	0:00	40.776192	C
2011-03-28	0:00	35.962336	C
2011-03-29	0:00	32.281152	C
2011-03-30	0:00	28.883136	C
2011-03-31	0:00	26.4195744	C
2011-04-01	0:00	24.5506656	C
2011-04-02	0:00	22.5684896	C
2011-04-03	0:00	20.8694816	C
2011-04-04	0:00	19.5102752	C
2011-04-05	0:00	17.7263168	C
2011-04-06	0:00	16.7352288	C
2011-04-07	0:00	15.6025568	C
2011-04-08	0:00	14.6681024	C
2011-04-09	0:00	13.9318656	C
2011-04-10	0:00	24.4373984	C
2011-04-11	0:00	28.599968	C
2011-04-12	0:00	26.5045248	C
2011-04-13	0:00	26.3063072	C
2011-04-14	0:00	25.343536	C
2011-04-15	0:00	23.8144288	C
2011-04-16	0:00	23.8144288	C
2011-04-17	0:00	23.1914592	C
2011-04-18	0:00	22.4835392	C
2011-04-19	0:00	24.3241312	C
2011-04-20	0:00	30.865312	C
2011-04-21	0:00	40.776192	C
2011-04-22	0:00	38.794016	C
2011-04-23	0:00	36.81184	C
2011-04-24	0:00	33.413824	C
2011-04-25	0:00	30.298976	C
2011-04-26	0:00	41.625696	C
2011-04-27	0:00	50.120736	C
2011-04-28	0:00	42.4752	C
2011-04-29	0:00	37.378176	C
2011-04-30	0:00	34.263328	C
2011-05-01	0:00	31.14848	C
2011-05-02	0:00	28.0619488	C
2011-05-03	0:00	25.626704	C
2011-05-04	0:00	23.3896768	C
2011-05-05	0:00	21.520768	C
2011-05-06	0:00	19.8783936	C
2011-05-07	0:00	18.6607712	C
2011-05-08	0:00	17.4997824	C
2011-05-09	0:00	17.4714656	C
2011-05-10	0:00	18.7740384	C
2011-05-11	0:00	17.7546336	C
2011-05-12	0:00	16.9334464	C
2011-05-13	0:00	16.6502784	C
2011-05-14	0:00	16.5370112	C
2011-05-15	0:00	18.0944352	C
2011-05-16	0:00	19.538592	C
2011-05-17	0:00	19.5669088	C
2011-05-18	0:00	18.7174048	C
2011-05-19	0:00	17.5847328	C
2011-05-20	0:00	16.706912	C
2011-05-21	0:00	19.0288896	C
2011-05-22	0:00	24.0409632	C
2011-05-23	0:00	25.7116544	C
2011-05-24	0:00	26.0797728	C
2011-05-25	0:00	30.015808	C
2011-05-26	0:00	49.271232	C
2011-05-27	0:00	43.89104	C
2011-05-28	0:00	38.510848	C
2011-05-29	0:00	34.829664	C
2011-05-30	0:00	31.997984	C
2011-05-31	0:00	29.449472	C
2011-06-01	0:00	26.6744256	C
2011-06-02	0:00	24.4373984	C
2011-06-03	0:00	22.4835392	C
2011-06-04	0:00	20.0199776	C
2011-06-05	0:00	18.0944352	C
2011-06-06	0:00	16.6785952	C
2011-06-07	0:00	15.4609728	C
2011-06-08	0:00	14.2716672	C
2011-06-09	0:00	13.3372128	C
2011-06-10	0:00	17.273248	C
2011-06-11	0:00	21.6057184	C
2011-06-12	0:00	19.3120576	C
2011-06-13	0:00	17.0750304	C
2011-06-14	0:00	15.57424	C
2011-06-15	0:00	24.918784	C
2011-06-16	0:00	38.510848	C
2011-06-17	0:00	35.396	C
2011-06-18	0:00	31.714816	C
2011-06-19	0:00	28.599968	C
2011-06-20	0:00	26.051456	C
2011-06-21	0:00	39.360352	C
2011-06-22	0:00	49.271232	C
2011-06-23	0:00	47.005888	C
2011-06-24	0:00	40.209856	C
2011-06-25	0:00	36.81184	C
2011-06-26	0:00	33.413824	C
2011-06-27	0:00	31.714816	C
2011-06-28	0:00	30.015808	C
2011-06-29	0:00	27.750464	C
2011-06-30	0:00	24.8621504	C
2011-07-01	0:00	22.1437376	C
2011-07-02	0:00	20.2748288	C
2011-07-03	0:00	17.9528512	C
2011-07-04	0:00	16.9617632	C
2011-07-05	0:00	16.1122592	C
2011-07-06	0:00	15.149488	C
2011-07-07	0:00	13.7053312	C
2011-07-08	0:00	12.4310752	C
2011-07-09	0:00	11.468304	C
2011-07-10	0:00	10.7037504	C
2011-07-11	0:00	10.3922656	C
2011-07-12	0:00	10.4488992	C
2011-07-13	0:00	10.335632	C
2011-07-14	0:00	10.0241472	C
2011-07-15	0:00	10.477216	C
2011-07-16	0:00	19.4536416	C
2011-07-17	0:00	24.7205664	C
2011-07-18	0:00	20.246512	C
2011-07-19	0:00	18.6607712	C
2011-07-20	0:00	18.264336	C
2011-07-21	0:00	18.2926528	C
2011-07-22	0:00	19.3686912	C
2011-07-23	0:00	20.52968	C
2011-07-24	0:00	20.9261152	C
2011-07-25	0:00	20.4730464	C
2011-07-26	0:00	18.7174048	C
2011-07-27	0:00	16.3387936	C
2011-07-28	0:00	13.7619648	C
2011-07-29	0:00	11.5249376	C
2011-07-30	0:00	9.9675136	C
2011-07-31	0:00	9.0330592	C
2011-08-01	0:00	8.1552384	C
2011-08-02	0:00	7.2774176	C
2011-08-03	0:00	6.5978144	C
2011-08-04	0:00	5.8332608	C
2011-08-05	0:00	5.4085088	C
2011-08-06	0:00	5.0403904	C
2011-08-07	0:00	4.7289056	C
2011-08-08	0:00	4.4457376	C
2011-08-09	0:00	4.2192032	C
2011-08-10	0:00	3.9077184	C
2011-08-11	0:00	3.7095008	C
2011-08-12	0:00	3.5112832	C
2011-08-13	0:00	3.5679168	C
2011-08-14	0:00	3.3130656	C
2011-08-15	0:00	3.114848	C
2011-08-16	0:00	3.0015808	C
2011-08-17	0:00	2.80902656	C
2011-08-18	0:00	2.7325712	C
2011-08-19	0:00	2.72690784	C
2011-08-20	0:00	2.63629408	C
2011-08-21	0:00	2.59948224	C
2011-08-22	0:00	2.50886848	C
2011-08-23	0:00	2.65894752	C
2011-08-24	0:00	2.70708608	C
2011-08-25	0:00	2.5909872	C
2011-08-26	0:00	2.46922496	C
2011-08-27	0:00	2.32480928	C
2011-08-28	0:00	2.12942336	C
2011-08-29	0:00	2.03597792	C
2011-08-30	0:00	2.05013632	C
2011-08-31	0:00	2.15774016	C
2011-09-01	0:00	2.10393824	C
2011-09-02	0:00	2.02748288	C
2011-09-03	0:00	2.4918784	C
2011-09-04	0:00	3.398016	C
2011-09-05	0:00	3.398016	C
2011-09-06	0:00	3.3130656	C
2011-09-07	0:00	2.8883136	C
2011-09-08	0:00	2.57399712	C
2011-09-09	0:00	2.39560128	C
2011-09-10	0:00	2.27667072	C
2011-09-11	0:00	2.11243328	C
2011-09-12	0:00	2.02181952	C
2011-09-13	0:00	1.93403744	C
2011-09-14	0:00	1.82077024	C
2011-09-15	0:00	1.76696832	C
2011-09-16	0:00	1.71033472	C
2011-09-17	0:00	1.68201792	C
2011-09-18	0:00	1.75280992	C
2011-09-19	0:00	1.80944352	C
2011-09-20	0:00	1.75280992	C
2011-09-21	0:00	1.70467136	C
2011-09-22	0:00	1.699008	C
2011-09-23	0:00	1.60839424	C
2011-09-24	0:00	1.5998992	C
2011-09-25	0:00	1.59706752	C
2011-09-26	0:00	1.6423744	C
2011-09-27	0:00	1.71033472	C
2011-09-28	0:00	1.77546336	C
2011-09-29	0:00	1.72166144	C
2011-09-30	0:00	1.57724576	C
2011-10-01	0:00	1.5149488	C
2011-10-02	0:00	1.52344384	C
2011-10-03	0:00	1.53477056	C
2011-10-04	0:00	1.4724736	C
2011-10-05	0:00	1.46114688	C
2011-10-06	0:00	1.43849344	C
2011-10-07	0:00	1.39318656	C
2011-10-08	0:00	1.41867168	C
2011-10-09	0:00	1.43283008	C
2011-10-10	0:00	1.46397856	C
2011-10-11	0:00	1.41867168	C
2011-10-12	0:00	1.56025568	C
2011-10-13	0:00	1.9255424	C
2011-10-14	0:00	2.10393824	C
2011-10-15	0:00	1.8830672	C
2011-10-16	0:00	1.85191872	C
2011-10-17	0:00	1.8122752	C
2011-10-18	0:00	1.7273248	C
2011-10-19	0:00	1.6423744	C
2011-10-20	0:00	1.557424	C
2011-10-21	0:00	1.61122592	C
2011-10-22	0:00	1.6140576	C
2011-10-23	0:00	1.6140576	C
2011-10-24	0:00	1.628216	C
2011-10-25	0:00	1.699008	C
2011-10-26	0:00	1.62255264	C
2011-10-27	0:00	1.71599808	C
2011-10-28	0:00	1.6140576	C
2011-10-29	0:00	1.52627552	C
2011-10-30	0:00	1.48380032	C
2011-10-31	0:00	1.4724736	C
2011-11-01	0:00	1.4441568	C
2011-11-02	0:00	1.43566176	C
2011-11-03	0:00	1.53760224	C
2011-11-04	0:00	1.5715824	C
2011-11-05	0:00	1.58007744	C
2011-11-06	0:00	1.62255264	C
2011-11-07	0:00	1.58857248	C
2011-11-08	0:00	1.54892896	C
2011-11-09	0:00	1.49512704	C
2011-11-10	0:00	1.58290912	C
2011-11-11	0:00	1.63671104	C
2011-11-12	0:00	1.67352288	C
2011-11-13	0:00	1.7414832	C
2011-11-14	0:00	1.6706912	C
2011-11-15	0:00	1.60556256	C
2011-11-16	0:00	1.56025568	C
2011-11-17	0:00	1.48380032	C
2011-11-18	0:00	1.5432656	C
2011-11-19	0:00	1.55176064	C
2011-11-20	0:00	1.58007744	C
2011-11-21	0:00	1.67352288	C
2011-11-22	0:00	1.48380032	C
2011-11-23	0:00	1.6848496	C
2011-11-24	0:00	1.74714656	C
2011-11-25	0:00	1.66219616	C
2011-11-26	0:00	1.71599808	C
2011-11-27	0:00	1.64520608	C
2011-11-28	0:00	1.62538432	C
2011-11-29	0:00	1.59423584	C
2011-11-30	0:00	1.3733648	C
2011-12-01	0:00	1.58007744	C
2011-12-02	0:00	1.02506816	C
2011-12-03	0:00	1.40451328	C
2011-12-04	0:00	1.38469152	C
2011-12-05	0:00	1.3167312	C
2011-12-06	0:00	1.16665216	C
2011-12-07	0:00	1.22894912	C
2011-12-08	0:00	1.5432656	C
2011-12-09	0:00	1.06188	C
2011-12-10	0:00	1.11285024	C
2011-12-11	0:00	1.19780064	C
2011-12-12	0:00	1.29407776	C
2011-12-13	0:00	1.5998992	C
2011-12-14	0:00	1.88589888	C
2011-12-15	0:00	2.18888864	C
2011-12-16	0:00	1.86324544	C
2011-12-17	0:00	1.90572064	C
2011-12-18	0:00	1.74431488	C
2011-12-19	0:00	1.73298816	C
2011-12-20	0:00	1.49795872	C
2011-12-21	0:00	1.54892896	C
2011-12-22	0:00	1.16665216	C
2011-12-23	0:00	1.10152352	C
2011-12-24	0:00	1.19213728	C
2011-12-25	0:00	1.37902816	C
2011-12-26	0:00	1.36770144	C
2011-12-27	0:00	1.38469152	C
2011-12-28	0:00	1.40451328	C
2011-12-29	0:00	1.54892896	C
2011-12-30	0:00	1.90288896	C
2011-12-31	0:00	2.00199776	C
2012-01-01	0:00	1.80661184	V
2012-01-02	0:00	1.08170176	V
2012-01-03	0:00	1.05904832	V
2012-01-04	0:00	1.39884992	V
2012-01-05	0:00	1.46397856	V
2012-01-06	0:00	1.5998992	V
2012-01-07	0:00	1.2600976	V
2012-01-08	0:00	1.02223648	V
2012-01-09	0:00	1.20063232	V
2012-01-10	0:00	1.14116704	V
2012-01-11	0:00	1.0052464	V
2012-01-12	0:00	0.9769296	V
2012-01-13	0:00	0.9344544	V
2012-01-14	0:00	0.8636624	V
2012-01-15	0:00	1.08453344	V
2012-01-16	0:00	1.24310752	V
2012-01-17	0:00	1.04205824	V
2012-01-18	0:00	0.9627712	V
2012-01-19	0:00	0.8919792	V
2012-01-20	0:00	0.85799904	V
2012-01-21	0:00	0.6937616	V
2012-01-22	0:00	0.77588032	V
2012-01-23	0:00	0.84384064	V
2012-01-24	0:00	0.9061376	V
2012-01-25	0:00	1.2459392	V
2012-01-26	0:00	1.55176064	V
2012-01-27	0:00	1.67352288	V
2012-01-28	0:00	1.68768128	V
2012-01-29	0:00	1.68201792	V
2012-01-30	0:00	1.66785952	V
2012-01-31	0:00	1.7273248	V
2012-02-01	0:00	1.8264336	V
2012-02-02	0:00	1.93120576	V
2012-02-03	0:00	2.02181952	V
2012-02-04	0:00	2.01898784	V
2012-02-05	0:00	1.9680176	V
2012-02-06	0:00	1.96518592	V
2012-02-07	0:00	1.97368096	V
2012-02-08	0:00	1.8830672	V
2012-02-09	0:00	1.68201792	V
2012-02-10	0:00	1.60556256	V
2012-02-11	0:00	1.46114688	V
2012-02-12	0:00	1.46681024	V
2012-02-13	0:00	1.49795872	V
2012-02-14	0:00	1.43566176	V
2012-02-15	0:00	1.46681024	V
2012-02-16	0:00	1.51211712	V
2012-02-17	0:00	1.53760224	V
2012-02-18	0:00	1.5007904	V
2012-02-19	0:00	1.48946368	V
2012-02-20	0:00	1.5007904	V
2012-02-21	0:00	1.70183968	V
2012-02-22	0:00	2.04164128	V
2012-02-23	0:00	2.00482944	V
2012-02-24	0:00	1.97651264	V
2012-02-25	0:00	1.5432656	V
2012-02-26	0:00	1.41300832	V
2012-02-27	0:00	1.44982016	V
2012-02-28	0:00	1.62255264	V
2012-02-29	0:00	7.645536	V
2012-03-01	0:00	12.600976	V
2012-03-02	0:00	10.7887008	V
2012-03-03	0:00	8.4384064	V
2012-03-04	0:00	5.238608	V
2012-03-05	0:00	4.5873216	V
2012-03-06	0:00	6.4279136	V
2012-03-07	0:00	6.1730624	V
2012-03-08	0:00	4.95544	V
2012-03-09	0:00	4.1342528	V
2012-03-10	0:00	3.681184	V
2012-03-11	0:00	3.5962336	V
2012-03-12	0:00	3.8794016	V
2012-03-13	0:00	4.1908864	V
2012-03-14	0:00	4.105936	V
2012-03-15	0:00	3.9077184	V
2012-03-16	0:00	3.5396	V
2012-03-17	0:00	3.398016	V
2012-03-18	0:00	3.1714816	V
2012-03-19	0:00	3.1431648	V
2012-03-20	0:00	3.5396	V
2012-03-21	0:00	3.7661344	V
2012-03-22	0:00	3.5396	V
2012-03-23	0:00	3.3696992	V
2012-03-24	0:00	3.1714816	V
2012-03-25	0:00	2.9449472	V
2012-03-26	0:00	2.74956128	V
2012-03-27	0:00	2.7042544	V
2012-03-28	0:00	2.58249216	V
2012-03-29	0:00	2.27383904	V
2012-03-30	0:00	2.69292768	V
2012-03-31	0:00	2.41259136	V
2012-04-01	0:00	2.25968064	V
2012-04-02	0:00	2.16906688	V
2012-04-03	0:00	2.18888864	V
2012-04-04	0:00	2.09827488	V
2012-04-05	0:00	1.95669088	V
2012-04-06	0:00	1.95669088	V
2012-04-07	0:00	1.87457216	V
2012-04-08	0:00	1.81510688	V
2012-04-09	0:00	1.69334464	V
2012-04-10	0:00	1.63387936	V
2012-04-11	0:00	1.6423744	V
2012-04-12	0:00	1.58290912	V
2012-04-13	0:00	1.56025568	V
2012-04-14	0:00	1.74431488	V
2012-04-15	0:00	2.47772	V
2012-04-16	0:00	2.9449472	V
2012-04-17	0:00	2.56550208	V
2012-04-18	0:00	2.37577952	V
2012-04-19	0:00	3.1997984	V
2012-04-20	0:00	9.2595936	V
2012-04-21	0:00	9.0896928	V
2012-04-22	0:00	7.78712	V
2012-04-23	0:00	6.654448	V
2012-04-24	0:00	5.8332608	V
2012-04-25	0:00	4.95544	V
2012-04-26	0:00	4.2192032	V
2012-04-27	0:00	3.5962336	V
2012-04-28	0:00	3.6245504	V
2012-04-29	0:00	4.0493024	V
2012-04-30	0:00	5.1253408	V
2012-05-01	0:00	6.0031616	V
2012-05-02	0:00	7.78712	V
2012-05-03	0:00	10.5338496	V
2012-05-04	0:00	10.8453344	V
2012-05-05	0:00	20.246512	V
2012-05-06	0:00	33.696992	V
2012-05-07	0:00	29.73264	V
2012-05-08	0:00	24.9471008	V
2012-05-09	0:00	20.5579968	V
2012-05-10	0:00	16.1972096	V
2012-05-11	0:00	13.3938464	V
2012-05-12	0:00	11.2984032	V
2012-05-13	0:00	9.91088	V
2012-05-14	0:00	8.7215744	V
2012-05-15	0:00	7.645536	V
2012-05-16	0:00	6.7393984	V
2012-05-17	0:00	6.0314784	V
2012-05-18	0:00	5.5784096	V
2012-05-19	0:00	5.1253408	V
2012-05-20	0:00	4.6156384	V
2012-05-21	0:00	4.3324704	V
2012-05-22	0:00	4.1625696	V
2012-05-23	0:00	4.0209856	V
2012-05-24	0:00	3.9360352	V
2012-05-25	0:00	4.0776192	V
2012-05-26	0:00	4.2192032	V
2012-05-27	0:00	4.6439552	V
2012-05-28	0:00	4.6156384	V
2012-05-29	0:00	4.2758368	V
2012-05-30	0:00	3.8510848	V
2012-05-31	0:00	3.9926688	V
2012-06-01	0:00	4.0493024	V
2012-06-02	0:00	3.6245504	V
2012-06-03	0:00	3.1714816	V
2012-06-04	0:00	2.973264	V
2012-06-05	0:00	2.78354144	V
2012-06-06	0:00	2.56550208	V
2012-06-07	0:00	2.50320512	V
2012-06-08	0:00	2.35312608	V
2012-06-09	0:00	2.19172032	V
2012-06-10	0:00	2.03597792	V
2012-06-11	0:00	1.98500768	V
2012-06-12	0:00	1.82360192	V
2012-06-13	0:00	1.78679008	V
2012-06-14	0:00	1.73298816	V
2012-06-15	0:00	1.67635456	V
2012-06-16	0:00	1.71033472	V
2012-06-17	0:00	1.87174048	V
2012-06-18	0:00	1.69617632	V
2012-06-19	0:00	1.85758208	V
2012-06-20	0:00	1.95102752	V
2012-06-21	0:00	4.24752	V
2012-06-22	0:00	5.8615776	V
2012-06-23	0:00	4.8704896	V
2012-06-24	0:00	4.5873216	V
2012-06-25	0:00	3.822768	V
2012-06-26	0:00	2.973264	V
2012-06-27	0:00	2.57399712	V
2012-06-28	0:00	2.25401728	V
2012-06-29	0:00	2.01332448	V
2012-06-30	0:00	1.91421568	V
2012-07-01	0:00	1.75847328	V
2012-07-02	0:00	1.63671104	V
2012-07-03	0:00	1.54892896	V
2012-07-04	0:00	1.41584	V
2012-07-05	0:00	1.26859264	V
2012-07-06	0:00	1.17797888	V
2012-07-07	0:00	1.1043552	V
2012-07-08	0:00	1.05338496	V
2012-07-09	0:00	0.99391968	V
2012-07-10	0:00	0.88348416	V
2012-07-11	0:00	0.87215744	V
2012-07-12	0:00	0.85233568	V
2012-07-13	0:00	0.85799904	V
2012-07-14	0:00	0.82685056	V
2012-07-15	0:00	0.81552384	V
2012-07-16	0:00	0.75889024	V
2012-07-17	0:00	0.72491008	V
2012-07-18	0:00	0.78720704	V
2012-07-19	0:00	0.8070288	V
2012-07-20	0:00	0.76738528	V
2012-07-21	0:00	0.69092992	V
2012-07-22	0:00	0.73340512	V
2012-07-23	0:00	0.71641504	V
2012-07-24	0:00	0.6796032	V
2012-07-25	0:00	0.62863296	V
2012-07-26	0:00	0.57199936	V
2012-07-27	0:00	0.53518752	V
2012-07-28	0:00	0.48988064	V
2012-07-29	0:00	0.55500928	V
2012-07-30	0:00	0.5946528	V
2012-07-31	0:00	0.637128	V
2012-08-01	0:00	0.5804944	V
2012-08-02	0:00	0.51536576	V
2012-08-03	0:00	0.48988064	V
2012-08-04	0:00	0.63995968	V
2012-08-05	0:00	0.52102912	V
2012-08-06	0:00	0.47572224	V
2012-08-07	0:00	0.54085088	V
2012-08-08	0:00	0.53235584	V
2012-08-09	0:00	0.64279136	V
2012-08-10	0:00	0.53518752	V
2012-08-11	0:00	0.48704896	V
2012-08-12	0:00	0.54085088	V
2012-08-13	0:00	0.63995968	V
2012-08-14	0:00	0.61447456	V
2012-08-15	0:00	0.566336	V
2012-08-16	0:00	0.54651424	V
2012-08-17	0:00	0.4813856	V
2012-08-18	0:00	0.43607872	V
2012-08-19	0:00	0.43324704	V
2012-08-20	0:00	0.42192032	V
2012-08-21	0:00	0.49271232	V
2012-08-22	0:00	0.41625696	V
2012-08-23	0:00	0.34546496	V
2012-08-24	0:00	0.32281152	V
2012-08-25	0:00	0.30582144	V
2012-08-26	0:00	0.32847488	V
2012-08-27	0:00	0.33413824	V
2012-08-28	0:00	0.32847488	V
2012-08-29	0:00	0.31997984	V
2012-08-30	0:00	0.35112832	V
2012-08-31	0:00	0.239843296	V
2012-09-01	0:00	0.264195744	V
2012-09-02	0:00	0.3114848	V
2012-09-03	0:00	0.3822768	V
2012-09-04	0:00	0.44174208	V
2012-09-05	0:00	0.5946528	V
2012-09-06	0:00	0.68526656	V
2012-09-07	0:00	0.62580128	V
2012-09-08	0:00	0.67110816	V
2012-09-09	0:00	0.56067264	V
2012-09-10	0:00	0.48704896	V
2012-09-11	0:00	0.41908864	V
2012-09-12	0:00	0.5804944	V
2012-09-13	0:00	0.62580128	V
2012-09-14	0:00	0.56350432	V
2012-09-15	0:00	0.495544	V
2012-09-16	0:00	0.46156384	V
2012-09-17	0:00	0.44174208	V
2012-09-18	0:00	0.47572224	V
2012-09-19	0:00	0.37944512	V
2012-09-20	0:00	0.44740544	V
2012-09-21	0:00	0.43607872	V
2012-09-22	0:00	0.41908864	V
2012-09-23	0:00	0.45873216	V
2012-09-24	0:00	0.46439552	V
2012-09-25	0:00	0.4672272	V
2012-09-26	0:00	0.47005888	V
2012-09-27	0:00	0.52669248	V
2012-09-28	0:00	0.53235584	V
2012-09-29	0:00	0.45873216	V
2012-09-30	0:00	0.35396	V
2012-10-01	0:00	0.4105936	V
2012-10-02	0:00	0.39360352	V
2012-10-03	0:00	0.35396	V
2012-10-04	0:00	0.37944512	V
2012-10-05	0:00	0.55784096	V
2012-10-06	0:00	0.5097024	V
2012-10-07	0:00	0.59748448	V
2012-10-08	0:00	0.5380192	V
2012-10-09	0:00	0.54934592	V
2012-10-10	0:00	0.76738528	V
2012-10-11	0:00	0.70508832	V
2012-10-12	0:00	0.74190016	V
2012-10-13	0:00	0.78437536	V
2012-10-14	0:00	0.87498912	V
2012-10-15	0:00	0.86083072	V
2012-10-16	0:00	0.97976128	V
2012-10-17	0:00	0.89764256	V
2012-10-18	0:00	0.89764256	V
2012-10-19	0:00	0.84100896	V
2012-10-20	0:00	0.849504	V
2012-10-21	0:00	0.88065248	V
2012-10-22	0:00	0.91746432	V
2012-10-23	0:00	0.97126624	V
2012-10-24	0:00	0.9769296	V
2012-10-25	0:00	1.39601824	V
2012-10-26	0:00	1.3025728	V
2012-10-27	0:00	1.33655296	V
2012-10-28	0:00	1.01090976	V
2012-10-29	0:00	0.8353456	V
2012-10-30	0:00	0.83817728	V
2012-10-31	0:00	0.80419712	V
2012-11-01	0:00	0.76172192	V
2012-11-02	0:00	0.77588032	V
2012-11-03	0:00	0.78720704	V
2012-11-04	0:00	0.74473184	V
2012-11-05	0:00	0.76172192	V
2012-11-06	0:00	0.80986048	V
2012-11-07	0:00	0.849504	V
2012-11-08	0:00	0.8636624	V
2012-11-09	0:00	0.78437536	V
2012-11-10	0:00	0.75322688	V
2012-11-11	0:00	0.8778208	V
2012-11-12	0:00	0.8070288	V
2012-11-13	0:00	0.74190016	V
2012-11-14	0:00	0.82401888	V
2012-11-15	0:00	0.81269216	V
2012-11-16	0:00	0.75322688	V
2012-11-17	0:00	0.80136544	V
2012-11-18	0:00	0.78437536	V
2012-11-19	0:00	0.77021696	V
2012-11-20	0:00	0.8211872	V
2012-11-21	0:00	0.8070288	V
2012-11-22	0:00	0.77304864	V
2012-11-23	0:00	0.75322688	V
2012-11-24	0:00	0.54085088	V
2012-11-25	0:00	0.8211872	V
2012-11-26	0:00	0.66261312	V
2012-11-27	0:00	0.5946528	V
2012-11-28	0:00	0.67677152	V
2012-11-29	0:00	0.6937616	V
2012-11-30	0:00	0.74756352	V
2012-12-01	0:00	0.7362368	V
2012-12-02	0:00	0.6937616	V
2012-12-03	0:00	0.68243488	V
2012-12-04	0:00	0.86083072	V
2012-12-05	0:00	0.77021696	V
2012-12-06	0:00	0.79853376	V
2012-12-07	0:00	0.75605856	V
2012-12-08	0:00	0.73906848	V
2012-12-09	0:00	0.920296	V
2012-12-10	0:00	0.65978144	V
2012-12-11	0:00	0.73057344	V
2012-12-12	0:00	0.72774176	V
2012-12-13	0:00	0.71358336	V
2012-12-14	0:00	0.69942496	V
2012-12-15	0:00	1.06188	V
2012-12-16	0:00	1.23744416	V
2012-12-17	0:00	0.9061376	V
2012-12-18	0:00	1.14116704	V
2012-12-19	0:00	1.05055328	V
2012-12-20	0:00	0.76172192	V
2012-12-21	0:00	0.57766272	V
2012-12-22	0:00	0.63429632	V
2012-12-23	0:00	0.57766272	V
2012-12-24	0:00	0.42192032	V
2012-12-25	0:00	0.276655136	V
2012-12-26	0:00	0.28883136	V
2012-12-27	0:00	0.32847488	V
2012-12-28	0:00	0.37095008	V
2012-12-29	0:00	0.33130656	V
2012-12-30	0:00	0.31997984	V
2012-12-31	0:00	0.276655136	V
2013-01-01	0:00	0.229649248	V
2013-01-02	0:00	0.31997984	V
2013-01-03	0:00	0.39360352	V
2013-01-04	0:00	0.28883136	V
2013-01-05	0:00	0.3398016	V
2013-01-06	0:00	0.39360352	V
2013-01-07	0:00	0.43041536	V
2013-01-08	0:00	0.43607872	V
2013-01-09	0:00	0.48704896	V
2013-01-10	0:00	0.5097024	V
2013-01-11	0:00	0.63429632	V
2013-01-12	0:00	0.5521776	V
2013-01-13	0:00	0.40209856	V
2013-01-14	0:00	0.42192032	V
2013-01-15	0:00	0.4389104	V
2013-01-16	0:00	0.44740544	V
2013-01-17	0:00	0.40493024	V
2013-01-18	0:00	0.47855392	V
2013-01-19	0:00	0.45590048	V
2013-01-20	0:00	0.38510848	V
2013-01-21	0:00	0.246639328	V
2013-01-22	0:00	0.30582144	V
2013-01-23	0:00	0.35112832	V
2013-01-24	0:00	0.31997984	V
2013-01-25	0:00	0.34829664	V
2013-01-26	0:00	0.44457376	V
2013-01-27	0:00	0.5380192	V
2013-01-28	0:00	0.52102912	V
2013-01-29	0:00	0.4813856	V
2013-01-30	0:00	0.40493024	V
2013-01-31	0:00	0.36528672	V
2013-02-01	0:00	0.30582144	V
2013-02-02	0:00	0.37095008	V
2013-02-03	0:00	0.40209856	V
2013-02-04	0:00	0.33413824	V
2013-02-05	0:00	0.3256432	V
2013-02-06	0:00	0.37944512	V
2013-02-07	0:00	0.39360352	V
2013-02-08	0:00	0.40493024	V
2013-02-09	0:00	0.40493024	V
2013-02-10	0:00	0.71358336	V
2013-02-11	0:00	0.75322688	V
2013-02-12	0:00	0.8778208	V
2013-02-13	0:00	1.09869184	V
2013-02-14	0:00	1.30540448	V
2013-02-15	0:00	1.1751472	V
2013-02-16	0:00	1.06471168	V
2013-02-17	0:00	0.94011776	V
2013-02-18	0:00	0.88065248	V
2013-02-19	0:00	0.79853376	V
2013-02-20	0:00	0.73057344	V
2013-02-21	0:00	0.62580128	V
2013-02-22	0:00	0.61447456	V
2013-02-23	0:00	0.55500928	V
2013-02-24	0:00	0.566336	V
2013-02-25	0:00	0.57199936	V
2013-02-26	0:00	0.57766272	V
2013-02-27	0:00	0.60314784	V
2013-02-28	0:00	0.59182112	V
2013-03-01	0:00	0.58898944	V
2013-03-02	0:00	0.566336	V
2013-03-03	0:00	0.5946528	V
2013-03-04	0:00	0.58898944	V
2013-03-05	0:00	0.62580128	V
2013-03-06	0:00	0.61447456	V
2013-03-07	0:00	0.566336	V
2013-03-08	0:00	0.6088112	V
2013-03-09	0:00	1.93686912	V
2013-03-10	0:00	49.837568	V
2013-03-11	0:00	48.421728	V
2013-03-12	0:00	26.8726432	V
2013-03-13	0:00	23.8993792	V
